key_id,repeat,timing_cycles,valid_ct,message_hw,coeff0_hw,sk_byte0
14,21,585,0,126,4,200
14,22,462,0,126,4,200
14,23,531,0,126,4,200
14,24,316,0,126,4,200
14,25,420,0,126,4,200
14,26,527,0,126,4,200
14,27,545,0,126,4,200
14,28,286,0,126,4,200
14,29,579,0,126,4,200
14,30,557,0,126,4,200
14,31,327,0,126,4,200
14,32,454,0,126,4,200
14,33,352,0,126,4,200
14,34,564,0,126,4,200
14,35,537,0,126,4,200
14,36,552,0,126,4,200
14,37,404,0,126,4,200
14,38,533,0,126,4,200
14,39,518,0,126,4,200
14,40,564,0,126,4,200
14,41,631,0,126,4,200
14,42,411,0,126,4,200
14,43,561,0,126,4,200
14,44,526,0,126,4,200
14,45,562,0,126,4,200
14,46,554,0,126,4,200
14,47,593,0,126,4,200
14,48,451,0,126,4,200
14,49,473,0,126,4,200
15,0,570,0,116,3,3
15,1,433,0,116,3,3
15,2,562,0,116,3,3
15,3,445,0,116,3,3
15,4,365,0,116,3,3
15,5,505,0,116,3,3
15,6,535,0,116,3,3
15,7,453,0,116,3,3
15,8,520,0,116,3,3
15,9,277,0,116,3,3
15,10,505,0,116,3,3
15,11,437,0,116,3,3
15,12,576,0,116,3,3
15,13,525,0,116,3,3
15,14,566,0,116,3,3
15,15,544,0,116,3,3
15,16,489,0,116,3,3
15,17,422,0,116,3,3
15,18,562,0,116,3,3
15,19,288,0,116,3,3
15,20,447,0,116,3,3
15,21,572,0,116,3,3
15,22,502,0,116,3,3
15,23,552,0,116,3,3
15,24,337,0,116,3,3
15,25,327,0,116,3,3
15,26,283,0,116,3,3
15,27,332,0,116,3,3
15,28,443,0,116,3,3
15,29,338,0,116,3,3
15,30,538,0,116,3,3
15,31,548,0,116,3,3
15,32,542,0,116,3,3
15,33,556,0,116,3,3
15,34,367,0,116,3,3
15,35,570,0,116,3,3
15,36,290,0,116,3,3
15,37,516,0,116,3,3
15,38,349,0,116,3,3
15,39,567,0,116,3,3
15,40,565,0,116,3,3
15,41,509,0,116,3,3
15,42,312,0,116,3,3
15,43,292,0,116,3,3
15,44,548,0,116,3,3
15,45,581,0,116,3,3
15,46,556,0,116,3,3
15,47,433,0,116,3,3
15,48,556,0,116,3,3
15,49,529,0,116,3,3
16,0,552,0,115,1,0
16,1,463,0,115,1,0
16,2,588,0,115,1,0
16,3,497,0,115,1,0
16,4,534,0,115,1,0
16,5,633,0,115,1,0
16,6,453,0,115,1,0
16,7,325,0,115,1,0
16,8,522,0,115,1,0
16,9,621,0,115,1,0
16,10,566,0,115,1,0
16,11,395,0,115,1,0
16,12,544,0,115,1,0
16,13,539,0,115,1,0
16,14,570,0,115,1,0
16,15,466,0,115,1,0
16,16,461,0,115,1,0
16,17,565,0,115,1,0
16,18,426,0,115,1,0
16,19,385,0,115,1,0
16,20,545,0,115,1,0
16,21,442,0,115,1,0
16,22,486,0,115,1,0
16,23,558,0,115,1,0
16,24,372,0,115,1,0
16,25,496,0,115,1,0
16,26,431,0,115,1,0
16,27,461,0,115,1,0
16,28,529,0,115,1,0
16,29,527,0,115,1,0
16,30,560,0,115,1,0
16,31,356,0,115,1,0
16,32,446,0,115,1,0
16,33,483,0,115,1,0
16,34,537,0,115,1,0
16,35,290,0,115,1,0
16,36,560,0,115,1,0
16,37,563,0,115,1,0
16,38,561,0,115,1,0
16,39,505,0,115,1,0
16,40,550,0,115,1,0
16,41,558,0,115,1,0
16,42,631,0,115,1,0
16,43,626,0,115,1,0
16,44,445,0,115,1,0
16,45,546,0,115,1,0
16,46,467,0,115,1,0
16,47,294,0,115,1,0
16,48,535,0,115,1,0
16,49,565,0,115,1,0
17,0,519,0,128,7,252
17,1,553,0,128,7,252
17,2,554,0,128,7,252
17,3,469,0,128,7,252
17,4,344,0,128,7,252
